paper:title,paper:doi,paper:research_field,orkg:P56036,orkg:P56037,orkg:P56038,orkg:P56039,orkg:P56040,orkg:P56041,orkg:P56042,orkg:P56043,orkg:P56044,orkg:P56045,orkg:P56046,orkg:P56047,orkg:P56048,orkg:P56049,orkg:P15608
Niehaus_2001_JNeurolSci_11137517.pdf,10.1016/s0022-510x(00)00462-7,R61,orkg:R414496,10,orkg:R414502,,orkg:R414514,,,,,orkg:R414516,orkg:R414529,orkg:R414560,120,,experiment: 2; coil_siz: outer diameter
Niehaus_2001_JNeurolSci_11137517.pdf,10.1016/s0022-510x(00)00462-7,R61,orkg:R414496,20,orkg:R414502,,orkg:R414514,,,,,orkg:R414516,orkg:R414529,orkg:R414560,120,,experiment: 2; coil_siz: outer diameter; pulse per train:5 and 10
Niehaus_2001_JNeurolSci_11137517.pdf,10.1016/s0022-510x(00)00462-7,R61,orkg:R414496,10,orkg:R414505,,,,,,20,orkg:R414516,orkg:R414529,orkg:R414560,120,,experiment: 3; coil_siz: outer diameter
Niehaus_2001_JNeurolSci_11137517.pdf,10.1016/s0022-510x(00)00462-7,R61,orkg:R414496,10,orkg:R414505,,,,,,40,orkg:R414516,orkg:R414529,orkg:R414560,120,,experiment: 3; coil_siz: outer diameter
Niehaus_2001_JNeurolSci_11137517.pdf,10.1016/s0022-510x(00)00462-7,R61,orkg:R414496,10,orkg:R414505,,,,,,60,orkg:R414516,orkg:R414529,orkg:R414560,120,,experiment: 3; coil_siz: outer diameter
Niehaus_2001_JNeurolSci_11137517.pdf,10.1016/s0022-510x(00)00462-7,R61,orkg:R414496,10,orkg:R414505,,,,,,80,orkg:R414516,orkg:R414529,orkg:R414560,120,,experiment: 3; coil_siz: outer diameter
Robertson_2001_CerebCortex_11415965.pdf,10.1093/cercor/11.7.628,R61,orkg:R414496,1,orkg:R414502,orkg:R414507,orkg:R414513,50,6_10,,,orkg:R414517,orkg:R414532,orkg:R414559,70,,site: prefrontal; multiple tasks
Robertson_2001_CerebCortex_11415965.pdf,10.1093/cercor/11.7.628,R61,orkg:R414496,1,orkg:R414502,orkg:R414507,orkg:R414513,50,6_10,,,orkg:R414517,orkg:R414532,orkg:R414559,70,,site: parietal; multiple tasks
Rollnik_2001_MuscleNerve_11150973.pdf,10.1002/1097-4598(200101)24:1<112::aid-mus15>3.0.co;2-7,R61,orkg:R414496,5,orkg:R414502,orkg:R414507,orkg:R414513,50,3_4,,35.28,orkg:R414517,orkg:R414531,orkg:R414559, ,,rTMS only
Rollnik_2001_MuscleNerve_11150973.pdf,10.1002/1097-4598(200101)24:1<112::aid-mus15>3.0.co;2-7,R61,orkg:R414496,5,orkg:R414502,orkg:R414507,orkg:R414513,50,3_4,,35.28,orkg:R414517,orkg:R414531,orkg:R414559, ,,rTMS + muscle vibration
Schutter_2001_Neuroreport_11234743.pdf,10.1097/00001756-200103050-00005,R61,orkg:R414496,1,orkg:R414502,CITE,orkg:R414514,,,,,orkg:R414518,orkg:R414534,,,,
Sparing_2001_JClinNeurophysiol_11673698.pdf,10.1097/00004691-200107000-00004,R61,orkg:R414496,1,orkg:R414505,,,,,,55,orkg:R414517,orkg:R414531,orkg:R414559,,,experiment: 1
Sparing_2001_JClinNeurophysiol_11673698.pdf,10.1097/00004691-200107000-00004,R61,orkg:R414496,20,orkg:R414505,,,,,,55,orkg:R414517,orkg:R414531,orkg:R414559,,,experiment: 2
Sparing_2001_JClinNeurophysiol_11673698.pdf,10.1097/00004691-200107000-00004,R61,orkg:R414496,20,orkg:R414505,,,,,,45,orkg:R414517,orkg:R414531,orkg:R414559,,,experiment: 2
Sparing_2001_JClinNeurophysiol_11673698.pdf,10.1097/00004691-200107000-00004,R61,orkg:R414496,20,orkg:R414505,,,,,,35,orkg:R414517,orkg:R414531,orkg:R414559,,,experiment: 2
Yoshida_2001_JNeurolSci_11231036.pdf,10.1016/s0022-510x(00)00505-0,R61,orkg:R414496,0.2,orkg:R414502,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414536,orkg:R414560,90,,coil_siz: inner diameter
Aleman_2002_BrainResCognBrainRes_12067703.pdf,10.1016/s0926-6410(02)00109-x,R61,orkg:R414496,2,orkg:R414502,,orkg:R414514,,,,,orkg:R414519,orkg:R414534,,,,site: Oz; coil_mo: iron core
Aleman_2002_BrainResCognBrainRes_12067703.pdf,10.1016/s0926-6410(02)00109-x,R61,orkg:R414496,2,orkg:R414502,,orkg:R414514,,,,,orkg:R414519,orkg:R414534,,,,site: P4; coil_mo: iron core
Antal_2002_Neuroreport_12488802.pdf,10.1097/00001756-200212030-00013,R61,orkg:R414496,1,orkg:R414504,,,,,,73.55,orkg:R414516,orkg:R414529,orkg:R414559,,,protocol: monophasic; mso: or 50% MSO if no PT
Antal_2002_Neuroreport_12488802.pdf,10.1097/00001756-200212030-00013,R61,orkg:R414496,1,orkg:R414504,,,,,,63.7,orkg:R414516,orkg:R414529,orkg:R414559,,,protocol: biphasic; mso: or 50% MSO if no PT
Bestmann_2002_Neuroimage_12414290.pdf,10.1006/nimg.2002.1266,R61,orkg:R414496,20,orkg:R414501,CITE,,,,,,orkg:R414517,orkg:R414532,orkg:R414559,,,site: P3
Bestmann_2002_Neuroimage_12414290.pdf,10.1006/nimg.2002.1266,R61,orkg:R414496,20,orkg:R414501,CITE,,,,,,orkg:R414517,orkg:R414532,orkg:R414559,,,site: P4
Conca_2002_Neuropsychobiology_11803238.pdf,10.1159/000048669,R61,orkg:R414496,0.25,orkg:R414505,,,,,,80,orkg:R414516,orkg:R414535,orkg:R414560,,,
Dragasevic_2002_MovDisord_12112202.pdf,10.1002/mds.10109,R61,orkg:R414496,0.5,orkg:R414502,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414536,orkg:R414560,90,,
Gerschlager_2002_ClinNeurophysiol_12169325.pdf,10.1016/s1388-2457(02)00156-6,R61,orkg:R414496,1,orkg:R414505,,,,,,40,orkg:R414517,orkg:R414531,orkg:R414561,110,,experiment: 1; coil_siz: mean diameter
Gilio_2002_MovDisord_12112192.pdf,10.1002/mds.1255,R61,orkg:R414496,5,orkg:R414501,orkg:R414507,orkg:R414513,100,5_10,,,orkg:R414515,orkg:R414528,orkg:R414559,,,group: healthy
Gilio_2002_MovDisord_12112192.pdf,10.1002/mds.1255,R61,orkg:R414496,5,orkg:R414501,orkg:R414507,orkg:R414513,100,5_10,,,orkg:R414515,orkg:R414528,orkg:R414559,,,group: PD 
Moser_2002_Neurology_11971103.pdf,10.1212/wnl.58.8.1288,R61,orkg:R414496,20,orkg:R414502,orkg:R414507,,,,,,orkg:R414517,orkg:R414532,orkg:R414559,,,
Padberg_2002_JPsychiatrRes_11886690.pdf,10.1016/s0022-3956(01)00059-0,R61,orkg:R414496,10,orkg:R414502,,,,,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,
Padberg_2002_Neuropsychopharmacology_12431862.pdf,10.1016/S0893-133X(02)00355-X,R61,orkg:R414496,10,orkg:R414502,,,,,,,,,,,,device: not reported
Rollnik_2002_ClinNeurophysiol_12048056.pdf,10.1016/s1388-2457(02)00063-9,R61,orkg:R414496,0.9,orkg:R414502,orkg:R414507,orkg:R414513,50,3_4,,49.05,orkg:R414517,orkg:R414531,orkg:R414559,,,
Satow_2002_ClinNeurophysiol_12169326.pdf,10.1016/s1388-2457(02)00187-6,R61,orkg:R414496,0.9,orkg:R414501,CITE,,,,,,orkg:R414517,orkg:R414532,orkg:R414559,70,orkg:R414570,MSO range: 54-78%
Serrien_2002_NeurosciLett_12133562.pdf,10.1016/s0304-3940(02)00499-8,R61,orkg:R414496,5,orkg:R414500,orkg:R414507,,,5_10,,,orkg:R414517,orkg:R414536,orkg:R414559,,,
Sommer_2002_ClinNeurophysiol_12048055.pdf,10.1016/s1388-2457(02)00061-5,R61,orkg:R414496,0.9,orkg:R414501,,,50,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,si_app: SI1mV; protocol: single rTMS; coil_siz: outer diameter
Bestmann_2003_Neuroimage_14642478.pdf,10.1016/j.neuroimage.2003.07.028,R61,orkg:R414496,4,orkg:R414501,orkg:R414507,orkg:R414514,,2_4,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,MSO range: 56-89%
Bestmann_2003_Neuroimage_14642478.pdf,10.1016/j.neuroimage.2003.07.028,R61,orkg:R414496,4,orkg:R414500,orkg:R414507,orkg:R414514,,2_4,0.1,,orkg:R414517,orkg:R414531,orkg:R414559,70,,MSO range: 56-89%
Bestmann_2003_Neuroimage_14642478.pdf,10.1016/j.neuroimage.2003.07.028,R61,orkg:R414496,4,orkg:R414500,orkg:R414507,orkg:R414514,,2_4,0.1,,orkg:R414517,orkg:R414531,orkg:R414559,70,,MSO range: 56-89%
Brighina_2003_EurJNeurosci_12814379.pdf,10.1046/j.1460-9568.2003.02679.x,R61,orkg:R414496,1,orkg:R414502,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414515,orkg:R414541,orkg:R414559,,,site: O1
Brighina_2003_EurJNeurosci_12814379.pdf,10.1046/j.1460-9568.2003.02679.x,R61,orkg:R414496,1,orkg:R414502,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414515,orkg:R414541,orkg:R414559,,,site: O2
Brighina_2003_NeurosciLett_12499057.pdf,10.1016/s0304-3940(02)01283-1,R61,orkg:R414496,1,orkg:R414502,orkg:R414507,orkg:R414513,50,5_10,,48.9,orkg:R414515,,orkg:R414559,45,orkg:R414569,coil_siz: each loop diameter; MSO individual
Eichhammer_2003_JClinPsychiatry_12927012.pdf,10.4088/jcp.v64n0815,R61,orkg:R414496,20,orkg:R414502,,,,,,,orkg:R414517,,,,,device: sparse information
Gilio_2003_JPhysiol_12821724.pdf,10.1113/jphysiol.2003.044313,R61,orkg:R414496,1,orkg:R414501,,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,90,,coil_siz: mean loop diameter; si_app: to elicit left to right IHI at 10ms of 70%
Hoffman_2003_ArchGenPsychiatry_12511172.pdf,10.1001/archpsyc.60.1.49,R61,orkg:R414496,1,orkg:R414502,orkg:R414507,orkg:R414514,,4_8,,,orkg:R414517,orkg:R414532,orkg:R414559,70,orkg:R414570,stim_mo: reported as "Magstim Super System"
H廃pner_2003_EurArchPsychiatryClinNeurosci_12799750.pdf,10.1007/s00406-003-0416-7,R61,orkg:R414496,20,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414516,orkg:R414538,orkg:R414559,,,
H廃pner_2003_EurArchPsychiatryClinNeurosci_12799750.pdf,10.1007/s00406-003-0416-7,R61,orkg:R414496,1,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414516,orkg:R414538,orkg:R414559,,,
Klimesch_2003_EurJNeurosc_12653991.pdf,10.1046/j.1460-9568.2003.02517.x,R61,orkg:R414496,9.7,orkg:R414502,orkg:R414507,orkg:R414513,50,5_10,,57.3,orkg:R414517,orkg:R414531,orkg:R414559,70,,site: P6; frq: IAF+1Hz
Klimesch_2003_EurJNeurosc_12653991.pdf,10.1046/j.1460-9568.2003.02517.x,R61,orkg:R414496,9.7,orkg:R414502,orkg:R414507,orkg:R414513,50,5_10,,57.3,orkg:R414517,orkg:R414531,orkg:R414559,70,,site: Fz; frq: IAF+1Hz
Liederman_2003_BrainLang_12681353.pdf,10.1016/s0093-934x(02)00550-3,R61,orkg:R414496,1,orkg:R414505,,,,,,70,orkg:R414517,orkg:R414531,orkg:R414559,,,site: V5/MT+; multiple tasks
MacDonald_2003_CerebCortex_12902395.pdf,10.1093/cercor/13.9.962,R61,orkg:R414496,0.6,orkg:R414502,orkg:R414507,orkg:R414514,,0.5,,,orkg:R414517,orkg:R414539,orkg:R414559,,,site: left parietal; MSO range: 50-70%
Rohde_2003_BrJAnaesth_14504147.pdf,10.1093/bja/aeg224,R61,orkg:R414496,333,orkg:R414505,,,,,,100,orkg:R414517,orkg:R414540,orkg:R414559,90,,protocol: 4 pulses; coil_shp: flat coil; coil_siz: outer diameter
Rohde_2003_BrJAnaesth_14504147.pdf,10.1093/bja/aeg224,R61,orkg:R414496,250,orkg:R414505,,,,,,100,orkg:R414517,orkg:R414540,orkg:R414559,90,,protocol: 4 pulses; coil_shp: flat coil; coil_siz: outer diameter
Rohde_2003_BrJAnaesth_14504147.pdf,10.1093/bja/aeg224,R61,orkg:R414496,orkg:R414536,orkg:R414505,,,,,,100,orkg:R414517,orkg:R414540,orkg:R414559,90,,protocol: 4 pulses; coil_shp: flat coil; coil_siz: outer diameter
Sandrini_2003_JCognNeurosci_14511538.pdf,10.1162/089892903322370771,R61,orkg:R414496,20,orkg:R414502,,,,,,,orkg:R414517,orkg:R414532,orkg:R414559,70,,site: left DLPFC
Sandrini_2003_JCognNeurosci_14511538.pdf,10.1162/089892903322370771,R61,orkg:R414496,20,orkg:R414502,,,,,,,orkg:R414517,orkg:R414532,orkg:R414559,70,,site: right DLPFC
Schutter_2003_CognBrainRes_12706228.pdf,10.1016/s0926-6410(02)00300-2,R61,orkg:R414496,1,orkg:R414502,,,,,,,orkg:R414519,,,,,site: Oz; coil_mo: iron core coil
Siebner_2003_Brain_12937071.pdf,10.1093/brain/awg282,R61,orkg:R414496,1,orkg:R414501,orkg:R414507,orkg:R414514,,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,70,orkg:R414572,group: patient
Siebner_2003_Brain_12937071.pdf,10.1093/brain/awg282,R61,orkg:R414496,1,orkg:R414501,orkg:R414507,orkg:R414514,,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,70,orkg:R414572,group: healthy
Steyvers_2003_ExpBrainRes_12756517.pdf,10.1007/s00221-003-1490-9,R61,orkg:R414496,20,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,57.57,orkg:R414517,orkg:R414531,orkg:R414559,90,,coil_siz: outer diameter
Balslev_2004_JNeurosci_15509758.pdf,10.1523/JNEUROSCI.1738-04.2004,R61,orkg:R414496,1,orkg:R414501,orkg:R414507,orkg:R414514,,,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,experiment: 1
Balslev_2004_JNeurosci_15509758.pdf,10.1523/JNEUROSCI.1738-04.2004,R61,orkg:R414496,1,orkg:R414501,orkg:R414507,orkg:R414514,,,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,experiment: 2
Brighina_2004_JNeurolSci_15546593.pdf,10.1016/j.jns.2004.08.008,R61,orkg:R414496,20,orkg:R414502,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414515,orkg:R414541,orkg:R414559,45,orkg:R414569,coil_siz: each loop
Cincotta_2004_NeurosciLett_15331150.pdf,10.1016/j.neulet.2004.06.003,R61,orkg:R414496,20,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,90,,coil_siz: external diameter
Fabre_2004_IntJGeriatrPsychiatry_15352140.pdf,10.1002/gps.1172,R61,orkg:R414496,10,orkg:R414501,CITE,,,,,,orkg:R414517,orkg:R414528,orkg:R414559,,orkg:R414569,
Fujiwara_2004_ClinNeurophysiol_15203052.pdf,10.1016/j.clinph.2004.01.021,R61,orkg:R414496,5,orkg:R414500,orkg:R414507,orkg:R414513,,5_10,5-10%,,orkg:R414517,orkg:R414531,orkg:R414559,,,experiment 1; rTMS and voluntary contraction
Fujiwara_2004_ClinNeurophysiol_15203052.pdf,10.1016/j.clinph.2004.01.021,R61,orkg:R414496,5,orkg:R414500,orkg:R414507,orkg:R414513,,5_10,5-10%,,orkg:R414517,orkg:R414531,orkg:R414559,,,experiment 2; rTMS only
Inghilleri_2004_ExpBrainRes_14579005.pdf,10.1007/s00221-003-1685-0,R61,orkg:R414496,5,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,group: 1 CBZ + rTMS
Inghilleri_2004_ExpBrainRes_14579005.pdf,10.1007/s00221-003-1685-0,R61,orkg:R414496,5,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,group: 2 GBP + rTMS
Inghilleri_2004_ExpBrainRes_14579005.pdf,10.1007/s00221-003-1685-0,R61,orkg:R414496,5,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,group: 3 TPM + rTMS
Kennerley_2004_JNeurophysiol_14573560.pdf,10.1152/jn.00651.2003,R61,orkg:R414496,10,orkg:R414500,orkg:R414507,orkg:R414514,,,0.1,,orkg:R414517,orkg:R414531,orkg:R414561,,,experiment: 2; site: pre-SMA
Kennerley_2004_JNeurophysiol_14573560.pdf,10.1152/jn.00651.2003,R61,orkg:R414496,10,orkg:R414500,orkg:R414507,orkg:R414514,,,0.1,,orkg:R414517,orkg:R414531,orkg:R414561,,,experiment: 3; site: pre-SMA
Kennerley_2004_JNeurophysiol_14573560.pdf,10.1152/jn.00651.2003,R61,orkg:R414496,10,orkg:R414500,orkg:R414507,orkg:R414514,,,0.1,,orkg:R414517,orkg:R414531,orkg:R414561,,,experiment: 4; site: pre-SMA
Khedr_2004_ClinNeurophysiol_15134692.pdf,10.1016/j.clinph.2003.08.025,R61,orkg:R414496,0.6,orkg:R414500,orkg:R414507,orkg:R414513,200,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,,,protocol: paired rTMS; MSO range: 75-85% for AMT
Lefaucheur_2004_ClinNeurophysiol_15465443.pdf,10.1016/j.clinph.2004.05.025,R61,orkg:R414496,0.5,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414532,orkg:R414559,70,orkg:R414573,
Lefaucheur_2004_ClinNeurophysiol_15465443.pdf,10.1016/j.clinph.2004.05.025,R61,orkg:R414496,10,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414532,orkg:R414559,70,orkg:R414573,
Merabet_2004_Neuron_15066274.pdf,10.1016/s0896-6273(04)00147-3,R61,orkg:R414496,1,orkg:R414502,,,,,,,orkg:R414517,,orkg:R414559,70,,site: S1; MSO range: 45-82%
Merabet_2004_Neuron_15066274.pdf,10.1016/s0896-6273(04)00147-3,R61,orkg:R414496,1,orkg:R414502,,,,,,,orkg:R414517,,orkg:R414559,70,,site: OC; MSO range: 45-82%
Oxley_2004_BiolPsychiatry_15522245.pdf,10.1016/j.biopsych.2004.08.023,R61,orkg:R414496,1,orkg:R414500,orkg:R414507,orkg:R414513,100,1_5,,,orkg:R414517,orkg:R414532,orkg:R414559,,,group: healthy; coil_shp: infered from Figure 2
Oxley_2004_BiolPsychiatry_15522245.pdf,10.1016/j.biopsych.2004.08.023,R61,orkg:R414496,1,orkg:R414500,orkg:R414507,orkg:R414513,100,1_5,,,orkg:R414517,orkg:R414532,orkg:R414559,,,group: patient; coil_shp: infered from Figure 2
Rizzo_2004_JPhysiol_14555728.pdf,10.1113/jphysiol.2003.048777,R61,orkg:R414496,1,orkg:R414500,,,,,,33.5,orkg:R414517,orkg:R414531,orkg:R414559,90,,coil_siz: mean loop diameter; site: PMd
Rizzo_2004_JPhysiol_14555728.pdf,10.1113/jphysiol.2003.048777,R61,orkg:R414496,1,orkg:R414500,,,,,,33.5,orkg:R414517,orkg:R414531,orkg:R414559,90,,coil_siz: mean loop diameter; site: PMd
Rizzo_2004_JPhysiol_14555728.pdf,10.1113/jphysiol.2003.048777,R61,orkg:R414496,5,orkg:R414500,,,,,,33.5,orkg:R414517,orkg:R414531,orkg:R414559,90,,coil_siz: mean loop diameter; site: PMd
Rizzo_2004_JPhysiol_14555728.pdf,10.1113/jphysiol.2003.048777,R61,orkg:R414496,5,orkg:R414500,,,,,,33.5,orkg:R414517,orkg:R414531,orkg:R414559,90,,coil_siz: mean loop diameter; site: PMd
Rizzo_2004_JPhysiol_14555728.pdf,10.1113/jphysiol.2003.048777,R61,orkg:R414496,5,orkg:R414500,,,,,,33.5,orkg:R414517,orkg:R414531,orkg:R414559,90,,coil_siz: mean loop diameter; site: PMd
Sch馬feldt-Lecuona_2004_Neuroreport_15232304.pdf,10.1097/01.wnr.0000126504.89983.ec,R61,orkg:R414496,1,orkg:R414502,CITE,,,,,,orkg:R414516,orkg:R414529,orkg:R414559,,orkg:R414565,site: Broca
Sch馬feldt-Lecuona_2004_Neuroreport_15232304.pdf,10.1097/01.wnr.0000126504.89983.ec,R61,orkg:R414496,1,orkg:R414502,CITE,,,,,,orkg:R414516,orkg:R414529,orkg:R414559,,orkg:R414565,site: STG
Turatto_2004_Neuroreport_15538193.pdf,10.1097/00001756-200411150-00024,R61,orkg:R414496,10,orkg:R414501,orkg:R414507,orkg:R414514,,3_6,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,site: right DLPFC
Turatto_2004_Neuroreport_15538193.pdf,10.1097/00001756-200411150-00024,R61,orkg:R414496,10,orkg:R414501,orkg:R414507,orkg:R414514,,3_6,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,site: left DLPFC
Young_2004_Neurocase_15788259.pdf,10.1080/13554790490495140,R61,orkg:R414496,0.9,orkg:R414500,orkg:R414507,orkg:R414513,100,1_10,0.05,,orkg:R414517,orkg:R414539,orkg:R414559,,,stim_mo: 3 stimulators linked together; condition: 3; MSO range: 33-50%
Bajbouj_2005_JECT_16301886.pdf,10.1097/01.yct.0000180039.12176.9c,R61,orkg:R414496,20,orkg:R414501,,,,,,25.5,orkg:R414516,orkg:R414529,orkg:R414559,70,,medication:150 mg of venlafaxine & 150 mg of sertraline ; MSO range: 25.5-34%
Fitzgerald_2005_JClinPsychopharmacol_16012279.pdf,10.1097/01.jcp.0000168487.22140.7f,R61,orkg:R414496,1,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414532,orkg:R414559,70,,
Glover_2005_JCognNeurosci_15701244.pdf,10.1162/0898929052880066,R61,orkg:R414496,10,orkg:R414500,,orkg:R414514,,,0.1,,orkg:R414517,orkg:R414531,orkg:R414559,,,experiment: 1; timing; MSO range: 45-65%; multiple task paradigms
Glover_2005_JCognNeurosci_15701244.pdf,10.1162/0898929052880066,R61,orkg:R414496,10,orkg:R414500,,orkg:R414514,,,0.1,,orkg:R414517,orkg:R414531,orkg:R414559,,,experiment: 2; timing; MSO range: 45-65%; multiple task paradigms
Inghilleri_2005_ExpBrainRes_15940502.pdf,10.1007/s00221-005-2225-x,R61,orkg:R414496,5,orkg:R414501,orkg:R414507,orkg:R414513,50,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,,,
Jandl_2005_NeuralTransm_15517429.pdf,10.1007/s00702-004-0229-5,R61,orkg:R414496,10,orkg:R414501,orkg:R414507,orkg:R414513,,5_10,,,orkg:R414516,orkg:R414529,orkg:R414560,60,orkg:R414564,
Koch_2005_Neuroimage_15588594.pdf,10.1016/j.neuroimage.2004.09.042,R61,orkg:R414496,25,orkg:R414502,orkg:R414507,orkg:R414514,,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,site: DLPFC
Koch_2005_Neuroimage_15588594.pdf,10.1016/j.neuroimage.2004.09.042,R61,orkg:R414496,25,orkg:R414502,orkg:R414507,orkg:R414514,,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,site: PPC
Koch_2005_Neuroimage_15588594.pdf,10.1016/j.neuroimage.2004.09.042,R61,orkg:R414496,25,orkg:R414502,orkg:R414507,orkg:R414514,,5_10,,,orkg:R414517,orkg:R414531,orkg:R414559,70,,site: SFG
Maih杷ner_2005_Neuroreport_16237338.pdf,10.1097/01.wnr.0000183903.77654.64,R61,orkg:R414496,10,orkg:R414502,,,,,,,orkg:R414516,orkg:R414531,orkg:R414559,70,,
Mochizuki_2005_ExpBrainRes_16047176.pdf,10.1007/s00221-005-0047-5,R61,orkg:R414497,,orkg:R414500,orkg:R414507,orkg:R414513,200,5_10,0.05,,MagSti ,orkg:R414536,orkg:R414559,50,,
Mochizuki_2005_ExpBrainRes_16047176.pdf,10.1007/s00221-005-0047-5,R61,orkg:R414497,,orkg:R414500,orkg:R414507,orkg:R414513,200,5_10,0.05,,MagSti ,orkg:R414532,orkg:R414559,50,,
