paper:title,paper:doi,paper:research_field,orkg:P78000,orkg:P78001,orkg:P78002,orkg:P78003,orkg:P78005,orkg:P78006,orkg:P78007,orkg:P78008,orkg:P78009,orkg:P78010,orkg:P78011,orkg:P78012,orkg:P78013,orkg:P78014,orkg:P78015
DiLazzaro_2011_JNeurophysiol_21346213.pdf,10.1152/jn.00781.2010,R61,orkg:R254150,5,orkg:R254178,orkg:R254301,orkg:R254307,50.0,5_10,,40.32,orkg:R254310,orkg:R254323,orkg:R254353,,orkg:R254362,mso: Table 3
DiLazzaro_2011_JNeurophysiol_21346213.pdf,10.1152/jn.00781.2010,R61,orkg:R254175,,orkg:R254177,orkg:R254301,orkg:R254307,200.0,5_10,0.2,28.4,orkg:R254310,orkg:R254323,orkg:R254353,,orkg:R254362,mso: Table 3
DiLazzaro_2011_JNeurophysiol_21346213.pdf,10.1152/jn.00781.2010,R61,orkg:R254154,,orkg:R254177,orkg:R254301,orkg:R254307,200.0,5_10,0.2,27.92,orkg:R254310,orkg:R254323,orkg:R254353,,orkg:R254362,mso: Table 2
Fitzgerald_2011_PsycholMed_20925972.pdf,10.1017/S0033291710001923,R61,orkg:R254150,1,orkg:R254178,CITE,orkg:R254308,,,,,orkg:R254310,orkg:R254341,orkg:R254353,70,,group: 1; protocol: sequential bilateral; site: right hemisphere
Fitzgerald_2011_PsycholMed_20925972.pdf,10.1017/S0033291710001923,R61,orkg:R254150,10,orkg:R254178,CITE,orkg:R254308,,,,,orkg:R254310,orkg:R254341,orkg:R254353,70,,group: 1; protocol: sequential bilateral; site: left hemisphere
Fitzgerald_2011_PsycholMed_20925972.pdf,10.1017/S0033291710001923,R61,orkg:R254150,1,orkg:R254178,CITE,orkg:R254308,,,,,orkg:R254310,orkg:R254341,orkg:R254353,70,,group: 2; protocol: sequential bilateral; site: left hemisphere
Fitzgerald_2011_PsycholMed_20925972.pdf,10.1017/S0033291710001923,R61,orkg:R254150,1,orkg:R254178,CITE,orkg:R254308,,,,,orkg:R254310,orkg:R254341,orkg:R254353,70,,group: 2; protocol: sequential bilateral; site: right hemisphere
Fitzgerald_2011_PsycholMed_20925972.pdf,10.1017/S0033291710001923,R61,orkg:R254150,1,orkg:R254178,CITE,orkg:R254308,,,,,orkg:R254310,orkg:R254341,orkg:R254353,70,,group: 3; site: unilateral right
Fregni_2011_EurJPain_20822942.pdf,10.1016/j.ejpain.2010.08.002,R61,orkg:R254150,1,orkg:R254182,,,,,,70.0,orkg:R254311,orkg:R254326,orkg:R254353,70,,site: right secondary somatosensory cortex
Fried_2011_PLoSOne_22087266.pdf,10.1371/journal.pone.0027204,R61,orkg:R254150,1,orkg:R254181,orkg:R254301,,,0.5,,,orkg:R254311,orkg:R254326,orkg:R254353,70,orkg:R254364,experiment: 2
Gonzlez-Garcï½¡a_2011_JNeurol_21298283.pdf,10.1007/s00415-011-5923-2,R61,orkg:R254150,25,orkg:R254178,orkg:R254301,,,,,,orkg:R254311,orkg:R254340,orkg:R254353,,,site: right M1; protocol: bilateral sequential
Gonzlez-Garcï½¡a_2011_JNeurol_21298283.pdf,10.1007/s00415-011-5923-2,R61,orkg:R254150,25,orkg:R254178,orkg:R254301,,,,,,orkg:R254311,orkg:R254340,orkg:R254353,,,site: left M1; protocol: bilateral sequential
Ishibashi_2011_Neuropsychologia_21219917.pdf,10.1016/j.neuropsychologia.2011.01.004,R61,orkg:R254150,1,orkg:R254178,orkg:R254301,,,,,58.8,orkg:R254311,orkg:R254340,orkg:R254353,70,,site: ATL; MSO range: 40-64% for RMT; MSO max: 67%
Ishibashi_2011_Neuropsychologia_21219917.pdf,10.1016/j.neuropsychologia.2011.01.004,R61,orkg:R254150,1,orkg:R254178,orkg:R254301,,,,,58.8,orkg:R254311,orkg:R254340,orkg:R254353,70,,site: IPL; MSO range: 40-64% for RMT; MSO max: 67%
Klucharev_2011_JNeurosci_21849554.pdf,10.1523/JNEUROSCI.1869-11.2011,R61,orkg:R254154,,orkg:R254177,orkg:R254301,orkg:R254307,,0.5,,25.0,orkg:R254311,orkg:R254325,orkg:R254355,110,,MSO range: 21-27%; site: pMFC
Koch_2011_JAlzheimers_21606570.pdf,10.3233/JAD-2011-110116,R61,orkg:R254150,1,orkg:R254178,orkg:R254301,orkg:R254307,50.0,5_10,,,orkg:R254311,orkg:R254326,,,,group: healthy
